time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/09/13/22:01:45.327345,447224,1663131705,326733265,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080845993808289, -0.14228469530214483, -0.4617149394801636, -0.04356891313661748, -3.1670923868762415)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3482887744903564, -5.123425483703613, -0.15413811802864075, -0.17241111397743225, -0.15923550724983215, 0.23760253190994263)"
2022/09/13/22:01:45.328970,447225,1663131705,328724781,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080989641002198, -0.14228660265077764, -0.461627797489502, -0.04356986681093389, -3.1670926252948206)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3007466793060303, -5.112343788146973, -0.12201455235481262, -0.17194801568984985, -0.1542551964521408, 0.23656195402145386)"
2022/09/13/22:01:45.331257,447226,1663131705,330730713,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080987852862854, -0.14228612581361944, -0.46170278013262944, -0.043558899556295216, -3.167093578969137)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.335705518722534, -5.1209716796875, -0.13084885478019714, -0.1707165241241455, -0.13620468974113464, 0.22738544642925262)"
2022/09/13/22:01:45.333431,447227,1663131705,332729420,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080619496158143, -0.1422980467425745, -0.46166451395068364, -0.04358369508852178, -3.167105023060934)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3142526149749756, -5.150320529937744, -0.17700248956680298, -0.1853463351726532, -0.14097662270069122, 0.23912127315998077)"
2022/09/13/22:01:45.335132,447228,1663131705,334727552,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692536512957972, -0.7080864471248169, -0.14226085344423467, -0.46165330827746587, -0.043569389973775685, -3.167093102131979)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3245270252227783, -5.117122650146484, -0.16586251556873322, -0.1650029718875885, -0.1542491912841797, 0.23939594626426697)"
2022/09/13/22:01:45.337347,447229,1663131705,336732787,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692546049701136, -0.7080978912166138, -0.14229852357973272, -0.4617019456676026, -0.04360706010927373, -3.1670921484576624)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3368611335754395, -5.080899715423584, -0.12509483098983765, -0.17627495527267456, -0.14231309294700623, 0.2223113775253296)"
2022/09/13/22:01:45.338971,447230,1663131705,338721174,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080863875201722, -0.1422980467425745, -0.46168966711077886, -0.043570820485250294, -3.167056147252218)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.309849739074707, -5.109111785888672, -0.12403196841478348, -0.17203080654144287, -0.15079069137573242, 0.2182581126689911)"
2022/09/13/22:01:45.341263,447231,1663131705,340742746,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7080618304065247, -0.1423247496234339, -0.46167679250750737, -0.04357034364809209, -3.167081419621603)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3157811164855957, -5.089326858520508, -0.1300380975008011, -0.16714081168174744, -0.14550204575061798, 0.2249557077884674)"
2022/09/13/22:01:45.342921,447232,1663131705,342717342,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080746454051514, -0.14228612581361944, -0.4617155355266114, -0.043583218251363576, -3.1671066919909876)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3410446643829346, -5.093625068664551, -0.13913431763648987, -0.16959360241889954, -0.15691310167312622, 0.24137209355831146)"
2022/09/13/22:01:45.345134,447233,1663131705,344753381,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7081104081920166, -0.1422489325152796, -0.46169038236651616, -0.04360658327211553, -3.167105499898092)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3536815643310547, -5.131432056427002, -0.12211417406797409, -0.17211538553237915, -0.14153391122817993, 0.24059945344924927)"
2022/09/13/22:01:45.347364,447234,1663131705,346756999,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080870431712647, -0.1423113981830042, -0.4616777461818238, -0.04360658327211553, -3.1670811812030237)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3297243118286133, -5.11013126373291, -0.1346178948879242, -0.1732524037361145, -0.1504305899143219, 0.23236049711704254)"
2022/09/13/22:01:45.349035,447235,1663131705,348734674,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080738705447693, -0.14229900041689092, -0.4616777461818238, -0.043545071278707326, -3.1670809427844446)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3270552158355713, -5.084164619445801, -0.14758488535881042, -0.17318837344646454, -0.1575608104467392, 0.21933117508888245)"
2022/09/13/22:01:45.351249,447236,1663131705,350720951,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693041960345667, -0.708098904495575, -0.14229900041689092, -0.4617150586894532, -0.043569389973775685, -3.1670809427844446)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.33522891998291, -5.056273937225342, -0.12811040878295898, -0.1771000325679779, -0.14337652921676636, 0.23434674739837646)"
2022/09/13/22:01:45.352930,447237,1663131705,352730613,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693151632892054, -0.7080611747554322, -0.14228612581361944, -0.4617270988276978, -0.04355746904482061, -3.167093817387716)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3193893432617188, -5.123854637145996, -0.09636932611465454, -0.1645735651254654, -0.1403374969959259, 0.22723698616027832)"
2022/09/13/22:01:45.355206,447238,1663131705,354758811,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080617111972352, -0.14229852357973272, -0.4616773885539551, -0.04355842271913701, -3.167068068181173)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.339193820953369, -5.112251281738281, -0.17034102976322174, -0.1650283932685852, -0.15403644740581512, 0.2129778265953064)"
2022/09/13/22:01:45.357558,447239,1663131705,356752224,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080999177745362, -0.14228660265077764, -0.4616766732982178, -0.04358131090273076, -3.167081658040182)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3250017166137695, -5.139425277709961, -0.1733454465866089, -0.18164099752902985, -0.14793987572193146, 0.22872093319892883)"
2022/09/13/22:01:45.359276,447240,1663131705,358782968,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080992025187989, -0.1423113981830042, -0.461664156322815, -0.043545071278707326, -3.1670690218554896)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3160314559936523, -5.0942511558532715, -0.17914991080760956, -0.16203805804252625, -0.16002148389816284, 0.24020695686340332)"
2022/09/13/22:01:45.360967,447241,1663131705,360780036,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7081107658198853, -0.14228564897646123, -0.4616517585567017, -0.043558899556295216, -3.1671317259417933)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.305938720703125, -5.0969953536987305, -0.14820975065231323, -0.16629740595817566, -0.15061897039413452, 0.21502020955085754)"
2022/09/13/22:01:45.363228,447242,1663131705,362738456,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080499690822144, -0.14228564897646123, -0.4616773885539551, -0.04359466234316045, -3.167105499898092)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3540515899658203, -5.061104774475098, -0.24836856126785278, -0.17558008432388306, -0.16060447692871094, 0.22419919073581696)"
2022/09/13/22:01:45.371188,447243,1663131705,364774572,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.708085910683014, -0.1423118750201624, -0.46166546762500005, -0.04355842271913701, -3.1671059767352503)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3412346839904785, -5.115962028503418, -0.2003846913576126, -0.1855231523513794, -0.15045209228992462, 0.24119830131530762)"
2022/09/13/22:01:45.373415,447244,1663131705,372858327,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080865067294617, -0.14227229753603154, -0.4616772693446656, -0.04355794588197881, -3.167093340550558)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.320906639099121, -5.114322662353516, -0.11134141683578491, -0.17923933267593384, -0.16406425833702087, 0.23049087822437286)"
2022/09/13/22:01:45.374946,447245,1663131705,374716737,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080857318690796, -0.14227372804750615, -0.4616651099971314, -0.04359418550600225, -3.167081419621603)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3418939113616943, -5.081484794616699, -0.13695590198040009, -0.16800715029239655, -0.1595413088798523, 0.22246897220611572)"
2022/09/13/22:01:45.377252,447246,1663131705,376725006,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.708074228172638, -0.14227372804750615, -0.46168871343646245, -0.04355842271913701, -3.167055908833639)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.364834785461426, -5.075727939605713, -0.13794922828674316, -0.1615029275417328, -0.15267470479011536, 0.2145019769668579)"
2022/09/13/22:01:45.378947,447247,1663131705,378732474,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080730360797425, -0.1423113981830042, -0.46168895185504155, -0.04358274141420537, -3.167093578969137)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3379461765289307, -5.102750778198242, -0.16632002592086792, -0.17748340964317322, -0.16084186732769012, 0.23867729306221008)"
2022/09/13/22:01:45.381172,447248,1663131705,380703220,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080603998950501, -0.14229900041689092, -0.46170206487689214, -0.04359561601747686, -3.1671059767352503)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3069076538085938, -5.120038986206055, -0.17461498081684113, -0.170622318983078, -0.15436941385269165, 0.23365375399589539)"
2022/09/13/22:01:45.382962,447249,1663131705,382726818,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7081099909595032, -0.14226133028139287, -0.46167655408892827, -0.04356986681093389, -3.1670928637133997)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.358125925064087, -5.08513879776001, -0.14625796675682068, -0.16079232096672058, -0.15182888507843018, 0.23205915093421936)"
2022/09/13/22:01:45.385139,447250,1663131705,384735269,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693289915667933, -0.7080627244761963, -0.14232379594911748, -0.46164031446490483, -0.04358226457704717, -3.167107168828146)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.30771541595459, -5.080756664276123, -0.14884720742702484, -0.17550213634967804, -0.16017484664916992, 0.21765345335006714)"
2022/09/13/22:01:45.387424,447251,1663131705,386735629,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7081101697734375, -0.142310921345846, -0.4616776269725342, -0.043569389973775685, -3.1670804659472864)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3253986835479736, -5.108971118927002, -0.14770621061325073, -0.18247464299201965, -0.16381047666072845, 0.22597694396972656)"
2022/09/13/22:01:45.389086,447252,1663131705,388726886,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080856126597901, -0.14228612581361944, -0.46166522920642095, -0.04355746904482061, -3.167055908833639)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3420560359954834, -5.114168167114258, -0.1652127057313919, -0.16931329667568207, -0.1584266722202301, 0.2298862785100937)"
2022/09/13/22:01:45.391387,447253,1663131705,390714441,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.708122507934906, -0.1422975699054163, -0.46170134962115483, -0.043593708668844044, -3.1670690218554896)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3357770442962646, -5.093573570251465, -0.13601702451705933, -0.18002963066101074, -0.16617366671562195, 0.22993092238903046)"
2022/09/13/22:01:45.393074,447254,1663131705,392771089,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080850762179871, -0.14228707948793584, -0.4616764348796387, -0.04358226457704717, -3.1670807043658655)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.338104724884033, -5.148233413696289, -0.18321354687213898, -0.17616212368011475, -0.15903854370117188, 0.22305834293365479)"
2022/09/13/22:01:45.395350,447255,1663131705,394715132,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.7081110638431092, -0.14227420488466436, -0.46168990552935796, -0.04355794588197881, -3.167093102131979)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.370544910430908, -5.092891216278076, -0.13719157874584198, -0.1652502715587616, -0.15697047114372253, 0.217026025056839)"
2022/09/13/22:01:45.397053,447256,1663131705,396712705,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080992025187989, -0.14229900041689092, -0.4616907399943848, -0.04356891313661748, -3.1670687834369105)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.311939239501953, -5.068234443664551, -0.15289831161499023, -0.17928007245063782, -0.1445886194705963, 0.24280685186386108)"
2022/09/13/22:01:45.399339,447257,1663131705,398750452,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692550818072718, -0.7080863279155274, -0.1422975699054163, -0.46171458185229497, -0.04356986681093389, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.30816650390625, -5.059347629547119, -0.14393126964569092, -0.16625559329986572, -0.13954493403434753, 0.23141001164913177)"
2022/09/13/22:01:45.401071,447258,1663131705,400759191,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.708073691730835, -0.14228612581361944, -0.461664156322815, -0.04358226457704717, -3.1670692602740687)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3389899730682373, -5.109081745147705, -0.11402188241481781, -0.17387975752353668, -0.17025697231292725, 0.22246131300926208)"
2022/09/13/22:01:45.403314,447259,1663131705,402729311,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693156401263636, -0.7081228655627747, -0.14228612581361944, -0.46167631567034917, -0.04358274141420537, -3.1670919100390833)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.324606418609619, -5.122463226318359, -0.151064932346344, -0.18122118711471558, -0.15797725319862366, 0.23031949996948242)"
2022/09/13/22:01:45.405057,447260,1663131705,404697667,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.7080984276584168, -0.14228612581361944, -0.46171458185229497, -0.04356986681093389, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.350821018218994, -5.076411247253418, -0.19566768407821655, -0.17808595299720764, -0.15380054712295532, 0.23245185613632202)"
2022/09/13/22:01:45.407295,447261,1663131705,406708738,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7081234020045777, -0.14228612581361944, -0.4616775077632447, -0.043570820485250294, -3.1670802275287073)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3519701957702637, -5.084588527679443, -0.164516419172287, -0.17730754613876343, -0.1675194501876831, 0.23345336318016052)"
2022/09/13/22:01:45.408989,447262,1663131705,408729242,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080739301494141, -0.14228660265077764, -0.461677150135376, -0.043569389973775685, -3.167093102131979)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.2957990169525146, -5.119146823883057, -0.12377460300922394, -0.16372400522232056, -0.14770901203155518, 0.237729012966156)"
2022/09/13/22:01:45.411239,447263,1663131705,410718468,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080987256816407, -0.14229947725404912, -0.4617139858058472, -0.04356986681093389, -3.167093817387716)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3389716148376465, -5.0810065269470215, -0.1508767455816269, -0.16625970602035522, -0.1583501249551773, 0.2378794550895691)"
2022/09/13/22:01:45.412922,447264,1663131705,412745912,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.708073155289032, -0.14228517213930303, -0.46171362817797856, -0.04358274141420537, -3.1670690218554896)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.3138160705566406, -5.136887550354004, -0.10138262808322906, -0.17215469479560852, -0.15626193583011627, 0.2306475043296814)"
2022/09/13/22:01:45.415164,447265,1663131705,414708096,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7081112426570435, -0.1422970930682581, -0.46167786539111333, -0.04359418550600225, -3.167069975529806)","(-0.0, 0.0, 0.0, 0.0, -0.0, 0.0)","(-2.29567813873291, -5.147849082946777, -0.1872052252292633, -0.17797641456127167, -0.1515379399061203, 0.22763484716415405)"
